Site,Size,Packaging_Type,Processing_Rate
"Columbus, OH",S2,Box,2608
"Columbus, OH",S2,Box,2481
"Columbus, OH",S2,Box,3096
"Columbus, OH",S2,Box,2525
"Columbus, OH",S2,Box,2883
"Columbus, OH",S2,Box,2253
"Columbus, OH",S2,Box,2542
"Columbus, OH",S2,Box,2627
"Columbus, OH",S2,Box,2684
"Columbus, OH",S2,Box,2836
"Columbus, OH",S2,Box,2561
"Columbus, OH",S2,Box,2689
"Columbus, OH",S2,Box,2576
"Columbus, OH",S2,Box,3290
"Columbus, OH",S2,Box,3097
"Columbus, OH",S2,Box,2390
"Columbus, OH",S2,Box,2416
"Columbus, OH",S2,Box,2768
"Columbus, OH",S2,Box,2692
"Columbus, OH",S2,Box,2600
"Columbus, OH",S2,Box,2615
"Columbus, OH",S2,Box,2685
"Columbus, OH",S2,Box,2518
"Columbus, OH",S2,Box,2010
"Columbus, OH",S2,Box,3041
"Columbus, OH",S2,Box,2750
"Columbus, OH",S2,Box,2826
"Columbus, OH",S2,Box,2564
"Columbus, OH",S2,Box,2386
"Columbus, OH",S2,Box,2966
"Columbus, OH",S2,Box,2852
"Columbus, OH",S2,Box,2456
"Columbus, OH",S2,Box,2636
"Columbus, OH",S2,Box,3201
"Columbus, OH",S2,Box,2874
"Columbus, OH",S2,Box,2900
"Columbus, OH",S2,Box,2719
"Columbus, OH",S2,Box,2925
"Columbus, OH",S2,Box,2560
"Columbus, OH",S2,Box,2906
"Columbus, OH",S2,Box,2758
"Columbus, OH",S2,Box,2727
"Columbus, OH",S2,Box,2615
"Columbus, OH",S2,Box,2864
"Columbus, OH",S2,Box,2831
"Columbus, OH",S2,Box,2693
"Columbus, OH",S2,Box,2685
"Columbus, OH",S2,Box,2799
"Columbus, OH",S2,Box,3083
"Columbus, OH",S2,Box,2344
"Columbus, OH",S2,Box,2476
"Columbus, OH",S2,Box,2991
"Columbus, OH",S2,Box,2752
"Columbus, OH",S2,Box,2490
"Columbus, OH",S2,Box,2809
"Columbus, OH",S2,Box,3160
"Columbus, OH",S2,Box,2584
"Columbus, OH",S2,Box,2889
"Columbus, OH",S2,Box,2758
"Columbus, OH",S2,Box,3152
"Columbus, OH",S2,Box,3340
"Columbus, OH",S2,Box,2976
"Columbus, OH",S2,Box,2748
"Columbus, OH",S2,Box,2797
"Columbus, OH",S2,Box,2603
"Columbus, OH",S2,Box,2525
"Columbus, OH",S2,Box,2276
"Columbus, OH",S2,Box,2429
"Columbus, OH",S2,Box,2625
"Columbus, OH",S2,Box,3010
"Columbus, OH",S2,Box,2606
"Columbus, OH",S2,Box,2799
"Columbus, OH",S2,Box,2940
"Columbus, OH",S2,Box,2658
"Columbus, OH",S2,Box,3116
"Columbus, OH",S2,Box,2964
"Columbus, OH",S2,Box,3161
"Columbus, OH",S2,Box,2962
"Columbus, OH",S2,Box,2885
"Columbus, OH",S2,Box,2577
"Columbus, OH",S2,Box,2605
"Columbus, OH",S2,Box,2622
"Columbus, OH",S2,Box,2200
"Columbus, OH",S2,Box,2761
"Columbus, OH",S2,Box,2386
"Columbus, OH",S2,Box,2640
"Columbus, OH",S2,Box,2993
"Columbus, OH",S2,Box,2929
"Columbus, OH",S2,Box,2939
"Columbus, OH",S2,Box,2664
"Columbus, OH",S2,Box,2935
"Columbus, OH",S2,Box,2539
"Columbus, OH",S2,Box,2946
"Columbus, OH",S2,Box,2478
"Columbus, OH",S2,Box,2644
"Columbus, OH",S2,Box,3469
"Columbus, OH",S2,Box,3070
"Columbus, OH",S2,Box,3301
"Columbus, OH",S2,Box,3301
"Columbus, OH",S2,Box,2939
"Columbus, OH",S2,Box,2965
"Columbus, OH",S2,Box,2758
"Columbus, OH",S2,Box,2869
"Columbus, OH",S2,Box,2999
"Columbus, OH",S2,Box,2870
"Columbus, OH",S2,Box,3116
"Columbus, OH",S2,Box,2357
"Columbus, OH",S2,Box,2967
"Columbus, OH",S2,Box,2618
"Columbus, OH",S2,Box,3194
"Columbus, OH",S2,Box,2816
"Columbus, OH",S2,Box,2473
"Columbus, OH",S2,Box,2755
"Columbus, OH",S2,Box,2329
"Columbus, OH",S2,Box,3184
"Columbus, OH",S2,Box,2638
"Columbus, OH",S2,Box,2392
"Columbus, OH",S2,Box,2925
"Columbus, OH",S2,Box,2756
"Columbus, OH",S2,Box,2478
"Columbus, OH",S2,Box,3206
"Columbus, OH",S2,Box,3081
"Columbus, OH",S2,Box,2500
"Columbus, OH",S2,Box,2975
"Columbus, OH",S2,Box,2360
"Columbus, OH",S2,Box,2381
"Columbus, OH",S2,Box,2462
"Columbus, OH",S2,Box,3063
"Columbus, OH",S2,Box,2464
"Columbus, OH",S2,Box,2601
"Columbus, OH",S2,Box,2622
"Columbus, OH",S2,Box,2917
"Columbus, OH",S2,Box,2967
"Columbus, OH",S2,Box,2702
"Columbus, OH",S2,Box,3310
"Columbus, OH",S2,Box,3201
"Columbus, OH",S2,Box,1897
"Columbus, OH",S2,Box,2761
"Columbus, OH",S2,Box,2681
"Columbus, OH",S2,Box,2857
"Columbus, OH",S2,Box,2440
"Columbus, OH",S2,Box,2737
"Columbus, OH",S2,Box,2244
"Columbus, OH",S2,Box,2445
"Columbus, OH",S2,Box,3030
"Columbus, OH",S2,Box,2609
"Columbus, OH",S2,Box,2671
"Columbus, OH",S2,Box,2686
"Columbus, OH",S2,Box,2747
"Columbus, OH",S2,Box,3167
"Columbus, OH",S2,Box,2462
"Columbus, OH",S2,Box,2871
"Columbus, OH",S2,Box,3046
"Columbus, OH",S2,Box,3143
"Columbus, OH",S2,Box,2779
"Columbus, OH",S2,Box,3201
"Columbus, OH",S2,Box,3106
"Columbus, OH",S2,Box,2614
"Columbus, OH",S2,Box,2627
"Columbus, OH",S2,Box,2900
"Columbus, OH",S2,Box,2712
"Columbus, OH",S2,Box,2420
"Columbus, OH",S2,Box,2148
"Columbus, OH",S2,Box,2982
"Columbus, OH",S2,Box,3296
"Columbus, OH",S2,Box,2617
"Columbus, OH",S2,Box,2801
"Columbus, OH",S2,Box,3198
"Columbus, OH",S2,Box,2808
"Columbus, OH",S2,Box,3201
"Columbus, OH",S2,Box,3040
"Columbus, OH",S2,Box,2466
"Columbus, OH",S2,Box,2650
"Columbus, OH",S2,Box,2440
"Columbus, OH",S2,Box,3122
"Columbus, OH",S2,Box,2135
"Columbus, OH",S2,Box,2544
"Columbus, OH",S2,Box,3040
"Columbus, OH",S2,Box,2929
"Columbus, OH",S2,Box,2722
"Columbus, OH",S2,Box,2543
"Columbus, OH",S2,Box,2817
"Columbus, OH",S2,Box,2775
"Columbus, OH",S2,Box,2840
"Columbus, OH",S2,Box,2753
"Columbus, OH",S2,Box,2445
"Columbus, OH",S2,Box,2535
"Columbus, OH",S2,Box,2311
"Columbus, OH",S2,Box,2293
"Columbus, OH",S2,Box,2673
"Columbus, OH",S2,Box,2713
"Columbus, OH",S2,Box,2473
"Columbus, OH",S2,Box,2120
"Columbus, OH",S2,Box,2517
"Columbus, OH",S2,Box,2950
"Columbus, OH",S2,Box,2257
"Columbus, OH",S2,Box,3137
"Columbus, OH",S2,Box,2566
"Columbus, OH",S2,Box,2591
"Columbus, OH",S2,Box,2724
"Columbus, OH",S2,Box,2943
"Columbus, OH",S2,Box,3051
"Columbus, OH",S2,Box,2958
"Columbus, OH",S2,Box,2662
"Columbus, OH",S2,Box,2467
"Columbus, OH",S2,Box,2962
"Columbus, OH",S2,Box,2313
"Columbus, OH",S2,Box,2238
"Columbus, OH",S2,Box,2421
"Columbus, OH",S2,Box,2366
"Columbus, OH",S2,Box,2272
"Columbus, OH",S2,Box,2813
"Columbus, OH",S2,Box,2845
"Columbus, OH",S2,Box,2907
"Columbus, OH",S2,Box,2215
"Columbus, OH",S2,Box,3192
"Columbus, OH",S2,Box,2575
"Columbus, OH",S2,Box,2388
"Columbus, OH",S2,Box,2442
"Columbus, OH",S2,Box,3066
"Columbus, OH",S2,Box,2690
"Columbus, OH",S2,Box,2733
"Columbus, OH",S2,Box,2943
"Columbus, OH",S2,Box,2839
"Columbus, OH",S2,Box,2763
"Columbus, OH",S2,Box,2777
"Columbus, OH",S2,Box,2639
"Columbus, OH",S2,Box,3136
"Columbus, OH",S2,Box,2890
"Columbus, OH",S2,Box,2846
"Columbus, OH",S2,Box,2800
"Columbus, OH",S2,Box,2177
"Columbus, OH",S2,Box,2575
"Columbus, OH",S2,Box,2959
"Columbus, OH",S2,Box,2705
"Columbus, OH",S2,Box,2845
"Columbus, OH",S2,Box,2676
"Columbus, OH",S2,Box,2735
"Columbus, OH",S2,Box,2753
"Columbus, OH",S2,Box,2649
"Columbus, OH",S2,Box,2582
"Columbus, OH",S2,Box,3210
"Columbus, OH",S2,Box,2645
"Columbus, OH",S2,Box,3143
"Columbus, OH",S2,Box,3422
"Columbus, OH",S2,Box,3038
"Columbus, OH",S2,Box,2563
"Columbus, OH",S2,Box,2129
"Columbus, OH",S2,Box,2374
"Columbus, OH",S2,Box,2256
"Columbus, OH",S2,Box,2888
"Columbus, OH",S2,Box,2638
"Columbus, OH",S2,Box,2527
"Columbus, OH",S2,Box,2966
"Columbus, OH",S2,Box,2913
"Columbus, OH",S2,Box,2585
"Columbus, OH",S2,Box,3036
"Columbus, OH",S2,Box,2806
"Columbus, OH",S2,Box,2700
"Columbus, OH",S2,Box,2760
"Columbus, OH",S2,Box,2681
"Columbus, OH",S2,Box,2811
"Columbus, OH",S2,Box,2524
"Columbus, OH",S2,Box,3062
"Columbus, OH",S2,Box,2934
"Columbus, OH",S2,Box,2778
"Columbus, OH",S2,Box,2650
"Columbus, OH",S2,Box,2552
"Columbus, OH",S2,Box,2979
"Columbus, OH",S2,Box,3002
"Columbus, OH",S2,Box,2785
"Columbus, OH",S2,Box,3062
"Columbus, OH",S2,Box,2771
"Columbus, OH",S2,Box,2935
"Columbus, OH",S2,Box,2605
"Columbus, OH",S2,Box,2886
"Columbus, OH",S2,Box,2683
"Columbus, OH",S2,Box,2546
"Columbus, OH",S2,Box,2978
"Columbus, OH",S2,Box,2519
"Columbus, OH",S2,Box,2763
"Columbus, OH",S2,Box,2755
"Columbus, OH",S2,Box,2676
"Columbus, OH",S2,Box,2807
"Columbus, OH",S2,Box,2369
"Columbus, OH",S2,Box,3078
"Columbus, OH",S2,Box,3160
"Columbus, OH",S2,Box,2885
"Columbus, OH",S2,Box,2485
"Columbus, OH",S2,Box,2599
"Columbus, OH",S2,Box,2346
"Columbus, OH",S2,Box,2864
"Columbus, OH",S2,Box,2516
"Columbus, OH",S2,Box,3147
"Columbus, OH",S2,Box,2548
"Columbus, OH",S2,Box,2771
"Columbus, OH",S2,Box,2310
"Columbus, OH",S2,Box,2460
"Columbus, OH",S2,Box,2753
"Columbus, OH",S2,Box,2952
"Columbus, OH",S2,Box,2788
"Columbus, OH",S2,Box,2601
"Columbus, OH",S2,Box,1963
"Columbus, OH",S2,Box,2311
"Columbus, OH",S2,Box,3055
"Columbus, OH",S2,Box,2974
"Columbus, OH",S2,Box,2734
"Columbus, OH",S2,Box,2854
"Columbus, OH",S2,Box,2346
"Columbus, OH",S2,Box,2580
"Columbus, OH",S2,Box,3086
"Columbus, OH",S2,Box,2860
"Columbus, OH",S2,Box,2753
"Columbus, OH",S2,Box,2613
"Columbus, OH",S2,Box,3339
"Columbus, OH",S2,Box,2680
"Columbus, OH",S2,Box,2606
"Columbus, OH",S2,Box,2864
"Columbus, OH",S2,Box,2585
"Columbus, OH",S2,Box,3029
"Columbus, OH",S2,Box,2113
"Columbus, OH",S2,Box,2782
"Columbus, OH",S2,Box,2159
"Columbus, OH",S2,Box,2695
"Columbus, OH",S2,Box,2375
"Columbus, OH",S2,Box,2633
"Columbus, OH",S2,Box,2805
"Columbus, OH",S2,Box,2916
"Columbus, OH",S2,Box,2625
"Columbus, OH",S2,Box,2846
"Columbus, OH",S2,Box,2254
"Columbus, OH",S2,Box,2899
"Columbus, OH",S2,Box,2966
"Columbus, OH",S2,Box,2783
"Columbus, OH",S2,Box,3085
"Columbus, OH",S2,Box,2702
"Columbus, OH",S2,Box,2712
"Columbus, OH",S2,Box,2397
"Columbus, OH",S2,Box,2713
"Columbus, OH",S2,Box,2938
"Columbus, OH",S2,Box,2641
"Columbus, OH",S2,Box,2598
"Columbus, OH",S2,Box,2515
"Columbus, OH",S2,Box,2820
"Columbus, OH",S2,Box,3399
"Columbus, OH",S2,Box,3003
"Columbus, OH",S2,Box,3408
"Columbus, OH",S2,Box,3004
"Columbus, OH",S2,Box,2611
"Columbus, OH",S2,Box,3172
"Columbus, OH",S2,Box,2479
"Columbus, OH",S2,Box,2577
"Columbus, OH",S2,Box,3375
"Columbus, OH",S2,Box,2565
"Columbus, OH",S2,Box,3119
"Columbus, OH",S2,Box,2577
"Columbus, OH",S2,Box,2521
"Columbus, OH",S2,Box,3132
"Columbus, OH",S2,Box,2848
"Columbus, OH",S2,Box,3067
"Columbus, OH",S2,Box,2848
"Columbus, OH",S2,Box,2740
"Columbus, OH",S2,Box,2733
"Columbus, OH",S2,Box,2518
"Columbus, OH",S2,Box,2406
"Columbus, OH",S2,Box,2239
"Columbus, OH",S2,Box,2665
"Columbus, OH",S2,Box,2500
"Columbus, OH",S2,Box,2562
"Columbus, OH",S2,Box,3229
"Columbus, OH",S2,Box,2787
"Columbus, OH",S2,Box,2934
"Columbus, OH",S2,Box,2891
"Columbus, OH",S2,Box,2481
"Columbus, OH",S2,Box,2328
"Columbus, OH",S2,Box,2591
"Columbus, OH",S2,Box,3110
"Columbus, OH",S2,Box,3043
"Columbus, OH",S2,Box,2687
"Columbus, OH",S2,Box,3081
"Columbus, OH",S2,Box,2737
"Columbus, OH",S2,Box,2723
"Columbus, OH",S2,Box,2552
"Columbus, OH",S2,Box,3111
"Columbus, OH",S2,Box,2633
"Columbus, OH",S2,Box,2411
"Columbus, OH",S2,Box,2118
"Columbus, OH",S2,Box,2614
"Columbus, OH",S2,Box,2771
"Columbus, OH",S2,Box,2497
"Columbus, OH",S2,Box,2976
"Columbus, OH",S2,Box,2419
"Columbus, OH",S2,Box,2750
"Columbus, OH",S2,Box,2492
"Columbus, OH",S2,Box,2635
"Columbus, OH",S2,Box,3203
"Columbus, OH",S2,Box,2735
"Columbus, OH",S2,Box,3193
"Columbus, OH",S2,Box,2482
"Columbus, OH",S2,Box,2599
"Columbus, OH",S2,Box,2920
"Columbus, OH",S2,Box,3382
"Columbus, OH",S2,Box,2468
"Columbus, OH",S2,Box,2398
"Columbus, OH",S2,Box,2737
"Columbus, OH",S2,Box,2487
"Columbus, OH",S2,Box,3016
"Columbus, OH",S2,Box,2572
"Columbus, OH",S2,Box,2066
"Columbus, OH",S2,Box,2554
"Columbus, OH",S2,Box,2614
"Columbus, OH",S2,Box,2859
"Columbus, OH",S2,Box,2412
"Columbus, OH",S2,Box,3196
"Columbus, OH",S2,Box,2980
"Columbus, OH",S2,Box,2315
"Columbus, OH",S2,Box,2385
"Columbus, OH",S2,Box,2514
"Columbus, OH",S2,Box,3484
"Columbus, OH",S2,Box,2728
"Columbus, OH",S2,Box,2852
"Columbus, OH",S2,Box,2875
"Columbus, OH",S2,Box,2806
"Columbus, OH",S2,Box,2393
"Columbus, OH",S2,Box,2668
"Columbus, OH",S2,Box,2353
"Columbus, OH",S2,Box,2672
"Columbus, OH",S2,Box,2637
"Columbus, OH",S2,Box,2472
"Columbus, OH",S2,Box,2378
"Columbus, OH",S2,Box,2389
"Columbus, OH",S2,Box,2925
"Columbus, OH",S2,Box,2841
"Columbus, OH",S2,Box,2661
"Columbus, OH",S2,Box,2693
"Columbus, OH",S2,Box,3237
"Columbus, OH",S2,Box,3019
"Columbus, OH",S2,Box,3134
"Columbus, OH",S2,Box,3055
"Columbus, OH",S2,Box,2507
"Columbus, OH",S2,Box,2802
"Columbus, OH",S2,Box,2473
"Columbus, OH",S2,Box,2531
"Columbus, OH",S2,Box,2151
"Columbus, OH",S2,Box,2997
"Columbus, OH",S2,Box,2567
"Columbus, OH",S2,Box,2288
"Columbus, OH",S2,Box,2725
"Columbus, OH",S2,Box,2833
"Columbus, OH",S2,Box,3343
"Columbus, OH",S2,Box,2865
"Columbus, OH",S2,Box,3250
"Columbus, OH",S2,Box,2967
"Columbus, OH",S2,Box,2735
"Columbus, OH",S2,Box,3181
"Columbus, OH",S2,Box,2681
"Columbus, OH",S2,Box,2529
"Columbus, OH",S2,Box,3014
"Columbus, OH",S2,Box,2956
"Columbus, OH",S2,Box,2852
"Columbus, OH",S2,Box,2798
"Columbus, OH",S2,Box,2338
"Columbus, OH",S2,Box,2841
"Columbus, OH",S2,Box,2675
"Columbus, OH",S2,Box,2848
"Columbus, OH",S2,Box,2761
"Columbus, OH",S2,Box,3088
"Columbus, OH",S2,Box,2766
"Columbus, OH",S2,Box,2882
"Columbus, OH",S2,Box,2590
"Columbus, OH",S2,Box,2675
"Columbus, OH",S2,Box,2831
"Columbus, OH",S2,Box,2545
"Columbus, OH",S2,Box,2026
"Columbus, OH",S2,Box,2440
"Columbus, OH",S2,Box,2475
"Columbus, OH",S2,Box,2896
"Columbus, OH",S2,Box,2991
"Columbus, OH",S2,Box,2766
"Columbus, OH",S2,Box,2744
"Columbus, OH",S2,Box,2509
"Columbus, OH",S2,Box,2897
"Columbus, OH",S2,Box,3274
"Columbus, OH",S2,Box,3158
"Columbus, OH",S2,Box,2405
"Columbus, OH",S2,Box,3174
"Columbus, OH",S2,Box,2985
"Columbus, OH",S2,Box,2736
"Columbus, OH",S2,Box,3148
"Columbus, OH",S2,Box,3225
"Columbus, OH",S2,Box,1927
"Columbus, OH",S2,Box,3307
"Columbus, OH",S2,Box,2820
"Columbus, OH",S2,Box,2602
"Columbus, OH",S2,Box,2916
"Columbus, OH",S2,Box,2720
"Columbus, OH",S2,Box,2652
"Columbus, OH",S2,Box,2987
"Columbus, OH",S2,Box,1923
"Columbus, OH",S2,Box,2631
"Columbus, OH",S2,Box,2202
"Columbus, OH",S2,Box,2507
"Columbus, OH",S2,Box,2368
"Columbus, OH",S2,Box,2038
"Columbus, OH",S2,Box,3276
"Columbus, OH",S2,Box,3269
"Columbus, OH",S2,Box,2291
"Columbus, OH",S2,Box,2995
"Columbus, OH",S2,Box,3156
"Columbus, OH",S2,Box,2656
"Columbus, OH",S2,Box,2346
"Columbus, OH",S2,Box,2649
"Columbus, OH",S2,Box,2467
"Columbus, OH",S2,Box,3071
"Columbus, OH",S2,Box,3038
"Columbus, OH",S2,Box,2371
"Columbus, OH",S2,Box,2855
"Columbus, OH",S2,Box,3414
"Columbus, OH",S2,Box,2671
"Columbus, OH",S2,Box,2813
"Columbus, OH",S2,Box,3110
"Columbus, OH",S2,Box,2868
"Columbus, OH",S2,Box,2270
"Columbus, OH",S2,Box,2835
"Columbus, OH",S2,Box,2129
"Columbus, OH",S2,Box,2694
"Columbus, OH",S2,Box,2495
"Columbus, OH",S2,Box,2939
"Columbus, OH",S2,Box,2512
"Columbus, OH",S2,Box,2105
"Columbus, OH",S2,Box,2755
"Columbus, OH",S2,Box,3334
"Columbus, OH",S2,Box,3334
"Columbus, OH",S2,Box,2658
"Columbus, OH",S2,Box,3014
"Columbus, OH",S2,Box,2801
"Columbus, OH",S2,Box,3062
"Columbus, OH",S2,Box,2692
"Columbus, OH",S2,Box,2728
"Columbus, OH",S2,Box,3015
"Columbus, OH",S2,Box,2772
"Columbus, OH",S2,Box,2624
"Columbus, OH",S2,Box,2717
"Columbus, OH",S2,Box,3095
"Columbus, OH",S2,Box,2683
"Columbus, OH",S2,Box,2595
"Columbus, OH",S2,Box,2509
"Columbus, OH",S2,Box,2329
"Columbus, OH",S2,Box,2993
"Columbus, OH",S2,Box,2202
"Columbus, OH",S2,Box,2485
"Columbus, OH",S2,Box,2795
"Columbus, OH",S2,Box,2573
"Columbus, OH",S2,Box,2668
"Columbus, OH",S2,Box,2801
"Columbus, OH",S2,Box,3069
"Columbus, OH",S2,Box,3001
"Columbus, OH",S2,Box,3104
"Columbus, OH",S2,Box,2415
"Columbus, OH",S2,Box,2816
"Columbus, OH",S2,Bag,2065
"Columbus, OH",S2,Bag,2055
"Columbus, OH",S2,Bag,2155
"Columbus, OH",S2,Bag,1950
"Columbus, OH",S2,Bag,1943
"Columbus, OH",S2,Bag,1930
"Columbus, OH",S2,Bag,2144
"Columbus, OH",S2,Bag,2114
"Columbus, OH",S2,Bag,2087
"Columbus, OH",S2,Bag,2214
"Columbus, OH",S2,Bag,2247
"Columbus, OH",S2,Bag,1990
"Columbus, OH",S2,Bag,2166
"Columbus, OH",S2,Bag,2173
"Columbus, OH",S2,Bag,2130
"Columbus, OH",S2,Bag,2162
"Columbus, OH",S2,Bag,2026
"Columbus, OH",S2,Bag,2261
"Columbus, OH",S2,Bag,2083
"Columbus, OH",S2,Bag,2146
"Columbus, OH",S2,Bag,1851
"Columbus, OH",S2,Bag,2173
"Columbus, OH",S2,Bag,1960
"Columbus, OH",S2,Bag,2228
"Columbus, OH",S2,Bag,2274
"Columbus, OH",S2,Bag,1972
"Columbus, OH",S2,Bag,2204
"Columbus, OH",S2,Bag,2086
"Columbus, OH",S2,Bag,2193
"Columbus, OH",S2,Bag,2000
"Columbus, OH",S2,Bag,2103
"Columbus, OH",S2,Bag,2158
"Columbus, OH",S2,Bag,2003
"Columbus, OH",S2,Bag,2230
"Columbus, OH",S2,Bag,2067
"Columbus, OH",S2,Bag,2182
"Columbus, OH",S2,Bag,2333
"Columbus, OH",S2,Bag,2187
"Columbus, OH",S2,Bag,2081
"Columbus, OH",S2,Bag,2162
"Columbus, OH",S2,Bag,2179
"Columbus, OH",S2,Bag,2194
"Columbus, OH",S2,Bag,2198
"Columbus, OH",S2,Bag,2180
"Columbus, OH",S2,Bag,1983
"Columbus, OH",S2,Bag,2039
"Columbus, OH",S2,Bag,2233
"Columbus, OH",S2,Bag,1985
"Columbus, OH",S2,Bag,2371
"Columbus, OH",S2,Bag,2219
"Columbus, OH",S2,Bag,2148
"Columbus, OH",S2,Bag,2027
"Columbus, OH",S2,Bag,2070
"Columbus, OH",S2,Bag,2080
"Columbus, OH",S2,Bag,2078
"Columbus, OH",S2,Bag,1943
"Columbus, OH",S2,Bag,2317
"Columbus, OH",S2,Bag,2033
"Columbus, OH",S2,Bag,2148
"Columbus, OH",S2,Bag,2093
"Columbus, OH",S2,Bag,2251
"Columbus, OH",S2,Bag,2217
"Columbus, OH",S2,Bag,2239
"Columbus, OH",S2,Bag,2035
"Columbus, OH",S2,Bag,2086
"Columbus, OH",S2,Bag,1984
"Columbus, OH",S2,Bag,2160
"Columbus, OH",S2,Bag,2214
"Columbus, OH",S2,Bag,2093
"Columbus, OH",S2,Bag,1919
"Columbus, OH",S2,Bag,2141
"Columbus, OH",S2,Bag,2026
"Columbus, OH",S2,Bag,1937
"Columbus, OH",S2,Bag,2076
"Columbus, OH",S2,Bag,2091
"Columbus, OH",S2,Bag,2029
"Columbus, OH",S2,Bag,2034
"Columbus, OH",S2,Bag,2200
"Columbus, OH",S2,Bag,2108
"Columbus, OH",S2,Bag,2110
"Columbus, OH",S2,Bag,2227
"Columbus, OH",S2,Bag,2072
"Columbus, OH",S2,Bag,2212
"Columbus, OH",S2,Bag,2070
"Columbus, OH",S2,Bag,2076
"Columbus, OH",S2,Bag,2154
"Columbus, OH",S2,Bag,2073
"Columbus, OH",S2,Bag,2092
"Columbus, OH",S2,Bag,2134
"Columbus, OH",S2,Bag,2066
"Columbus, OH",S2,Bag,1965
"Columbus, OH",S2,Bag,2187
"Columbus, OH",S2,Bag,2151
"Columbus, OH",S2,Bag,1995
"Columbus, OH",S2,Bag,2169
"Columbus, OH",S2,Bag,2124
"Columbus, OH",S2,Bag,2069
"Columbus, OH",S2,Bag,2089
"Columbus, OH",S2,Bag,2116
"Columbus, OH",S2,Bag,2140
"Columbus, OH",S2,Bag,2134
"Columbus, OH",S2,Bag,2173
"Columbus, OH",S2,Bag,2163
"Columbus, OH",S2,Bag,2104
"Columbus, OH",S2,Bag,2220
"Columbus, OH",S2,Bag,2173
"Columbus, OH",S2,Bag,2024
"Columbus, OH",S2,Bag,2178
"Columbus, OH",S2,Bag,2268
"Columbus, OH",S2,Bag,2041
"Columbus, OH",S2,Bag,2077
"Columbus, OH",S2,Bag,2253
"Columbus, OH",S2,Bag,2112
"Columbus, OH",S2,Bag,2182
"Columbus, OH",S2,Bag,2075
"Columbus, OH",S2,Bag,2060
"Columbus, OH",S2,Bag,1953
"Columbus, OH",S2,Bag,2200
"Columbus, OH",S2,Bag,2112
"Columbus, OH",S2,Bag,2352
"Columbus, OH",S2,Bag,2136
"Columbus, OH",S2,Bag,2285
"Columbus, OH",S2,Bag,1959
"Columbus, OH",S2,Bag,2172
"Columbus, OH",S2,Bag,2069
"Columbus, OH",S2,Bag,2228
"Columbus, OH",S2,Bag,2114
"Columbus, OH",S2,Bag,2043
"Columbus, OH",S2,Bag,2075
"Columbus, OH",S2,Bag,2202
"Columbus, OH",S2,Bag,2203
"Columbus, OH",S2,Bag,2000
"Columbus, OH",S2,Bag,2189
"Columbus, OH",S2,Bag,2241
"Columbus, OH",S2,Bag,2087
"Columbus, OH",S2,Bag,2005
"Columbus, OH",S2,Bag,2154
"Columbus, OH",S2,Bag,1957
"Columbus, OH",S2,Bag,2033
"Columbus, OH",S2,Bag,2157
"Columbus, OH",S2,Bag,2086
"Columbus, OH",S2,Bag,2098
"Columbus, OH",S2,Bag,1940
"Columbus, OH",S2,Bag,2216
"Columbus, OH",S2,Bag,1956
"Columbus, OH",S2,Bag,2270
"Columbus, OH",S2,Bag,1950
"Columbus, OH",S2,Bag,2238
"Columbus, OH",S2,Bag,2221
"Columbus, OH",S2,Bag,2161
"Columbus, OH",S2,Bag,2330
"Columbus, OH",S2,Bag,2140
"Columbus, OH",S2,Bag,2189
"Columbus, OH",S2,Bag,2019
"Columbus, OH",S2,Bag,2123
"Columbus, OH",S2,Bag,2015
"Columbus, OH",S2,Bag,2160
"Columbus, OH",S2,Bag,2124
"Columbus, OH",S2,Bag,1980
"Columbus, OH",S2,Bag,2150
"Columbus, OH",S2,Bag,1979
"Columbus, OH",S2,Bag,2103
"Columbus, OH",S2,Bag,2107
"Columbus, OH",S2,Bag,1976
"Columbus, OH",S2,Bag,2068
"Columbus, OH",S2,Bag,2155
"Columbus, OH",S2,Bag,2161
"Columbus, OH",S2,Bag,2240
"Columbus, OH",S2,Bag,2103
"Columbus, OH",S2,Bag,2259
"Columbus, OH",S2,Bag,2069
"Columbus, OH",S2,Bag,2080
"Columbus, OH",S2,Bag,2002
"Columbus, OH",S2,Bag,2142
"Columbus, OH",S2,Bag,2237
"Columbus, OH",S2,Bag,2232
"Columbus, OH",S2,Bag,2141
"Columbus, OH",S2,Bag,2154
"Columbus, OH",S2,Bag,2268
"Columbus, OH",S2,Bag,2128
"Columbus, OH",S2,Bag,2100
"Columbus, OH",S2,Bag,2220
"Columbus, OH",S2,Bag,2199
"Columbus, OH",S2,Bag,2104
"Columbus, OH",S2,Bag,2155
"Columbus, OH",S2,Bag,2198
"Columbus, OH",S2,Bag,2054
"Columbus, OH",S2,Bag,2126
"Columbus, OH",S2,Bag,2168
"Columbus, OH",S2,Bag,2119
"Columbus, OH",S2,Bag,2000
"Columbus, OH",S2,Bag,2166
"Columbus, OH",S2,Bag,2124
"Columbus, OH",S2,Bag,2081
"Columbus, OH",S2,Bag,1990
"Columbus, OH",S2,Bag,2055
"Columbus, OH",S2,Bag,2189
"Columbus, OH",S2,Bag,2234
"Columbus, OH",S2,Bag,2088
"Columbus, OH",S2,Bag,2176
"Columbus, OH",S2,Bag,2180
"Columbus, OH",S2,Bag,2117
"Columbus, OH",S2,Bag,2340
"Columbus, OH",S2,Bag,2165
"Columbus, OH",S2,Bag,1911
